Country Name_x,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Reasons for the Emission of carbon Footprints,Solutions to take to combat the climate change,Country Name_y,Region,IncomeGroup,SpecialNotes
Brunei Darussalam,BRN,333.697,304.361,370.367,355.699,341.031,333.697,491.378,440.04,429.039,487.711,8210.413,7517.35,9460.86,9981.574,8184.744,7080.977,6024.881,6395.248,9541.534,7440.343,6882.959,1470.467,2093.857,2706.246,1917.841,2596.236,2299.209,3318.635,5716.853,6347.577,3260.0,3380.0,3590.0,3930.0,4270.0,4600.0,4830.0,5230.0,4520.0,4430.0,4720.0,4710.0,4619.99988555908,5519.99998092651,5099.99990463257,4989.99977111816,7519.99998092651,7139.9998664856,7909.99984741211,7869.99988555908,7170.00007629395,7329.99992370605,7300.00019073486,7210.00003814697,7079.99992370605,6400.00009536743,6969.99979019165,7289.99996185303,7539.99996185303,6989.99977111816,17.95,"CO2 emissions are dominated by the burning of fossil fuels for energy production, and industrial production of materials such as cement.","Industrial Emissions. Reduce overall emissions in the industrial sector through zero routine flaring and to As Low As Reasonably Practicable (ALARP). ...
Forest Cover. ...
Electric Vehicles. ...
Renewable Energy. ...
Power Management. ...
Carbon Pricing. ...
Waste Management. ...
Climate Resilience & Adaptation",Brunei Darussalam,East Asia & Pacific,High income,
Bhutan,BTN,,,,,,,,,,,3.667,3.667,3.667,3.667,3.667,3.667,3.667,7.334,11.001,22.002,22.002,25.669,33.003,29.336,51.338,62.339,55.005,102.676,110.01,62.339,80.0,130.0,120.0,130.0,140.0,160.0,200.0,190.0,200.0,200.0,210.0,230.0,239.999994635582,259.999990463257,289.99999165535,319.999992847443,319.999992847443,319.999992847443,300.000011920929,319.999992847443,400.000005960464,589.999973773956,639.999985694885,670.000016689301,699.999988079071,769.999980926514,930.000007152557,970.000028610229,1049.99995231628,1049.99995231628,1.46,Bhutan absorbs roughly seven million tonnes of carbon dioxide annually and only produces around two million tonnes. Bhutan also exports most of the renewable hydro-electric power that it generates from its rivers,"increasing its reliance on renewable energy sources  like wind, biogas and solar power",Bhutan,South Asia,Lower middle income,
Botswana,BWA,,,,,,,,,,,,,22.002,51.338,88.008,187.017,594.054,781.071,832.409,942.419,986.423,1008.425,1100.1,1030.427,1045.095,1158.772,1067.097,1239.446,1301.785,1430.13,2810.0,2730.0,3300.0,3250.0,3080.0,3190.0,2920.0,3070.0,3680.0,3860.0,4030.0,3870.0,4030.00020980835,3920.00007629395,3970.00002861023,4280.00020980835,4090.00015258789,4320.00017166138,4389.9998664856,4190.00005722046,3369.99988555908,3880.00011444092,3410.00008583069,5420.00007629395,6989.99977111816,6949.99980926514,6630.00011444092,7329.99992370605,7309.99994277954,7250.0,7.05," CO2 emissions are dominated by the burning of fossil fuels for energy production, and industrial production of materials","reducing the effects of climate change, government is rolling out the Biogas Technology Programme",Botswana,Sub-Saharan Africa,Upper middle income,
Central African Republic,CAF,88.008,88.008,73.34,73.34,73.34,88.008,84.341,91.675,183.35,187.017,209.019,183.35,168.682,161.348,113.677,102.676,128.345,128.345,146.68,102.676,106.343,135.679,143.013,146.68,150.347,161.348,161.348,260.357,231.021,249.356,150.0,140.0,150.0,160.0,160.0,160.0,170.0,170.0,230.0,240.0,240.0,250.0,250.0,230.000004172325,230.000004172325,219.999998807907,230.000004172325,239.999994635582,170.000001788139,170.000001788139,170.000001788139,189.999997615814,200.000002980232,119.999997317791,129.999995231628,189.999997615814,209.999993443489,219.999998807907,230.000004172325,239.999994635582,0.35,"the burning of fossil fuels for energy production, and industrial production of materials such as cement", Reducing emissions from deforestation and degradation (REDD),Central African Republic,Sub-Saharan Africa,Low income,
Canada,CAN,192895.201,194182.318,207185.5,211109.19,237801.283,252153.921,259319.239,281896.958,303539.592,307400.943,341485.708,352607.719,381136.979,381621.023,389970.782,397143.434,399317.965,408151.768,415896.472,442067.851,443233.957,430003.421,414811.04,408687.15,425595.687,422079.034,405053.153,431349.21,456053.789,463274.112,419490.0,413300.0,426370.0,422050.0,436760.0,448050.0,461700.0,476820.0,484790.0,494280.0,514220.0,506620.0,524349.975585938,544539.978027344,536419.982910156,549030.029296875,540530.029296875,571630.004882813,550469.970703125,521320.007324219,537010.009765625,549289.978027344,546210.021972656,555659.973144531,561679.992675781,558700.012207031,556830.017089844,568080.017089844,580090.026855469,580210.021972656,14.43,increased emissions from oil and gas extraction as well as transport,"phasing out pollution from coal-fired electricity by 2030.
setting new standards for natural-gas electricity.
increasing investment in renewable energy.
increasing investment in transmission lines and smart grids.
supporting rural and remote communities to reduce reliance on diesel.",Canada,North America,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.
Switzerland,CHE,19523.108,20388.52,24154.529,29104.979,28166.227,30370.094,31528.866,32562.96,36028.275,38096.463,40296.663,41943.146,42973.573,46262.872,41481.104,39097.554,40483.68,41085.068,42218.171,39911.628,40538.685,38859.199,36629.663,40069.309,39174.561,39827.287,42295.178,40252.659,40711.034,39467.921,43330.0,45670.0,45700.0,43450.0,42590.0,43440.0,44010.0,42750.0,44250.0,44530.0,43710.0,45150.0,43569.9996948242,44840.0001525879,45279.9987792969,45849.9984741211,45479.9995422363,43540.0009155273,44959.9990844727,43669.9981689453,45209.9990844727,41189.998626709,42520.0004577637,43529.9987792969,39790.0009155273,39090.0001525879,39669.9981689453,38700.0007629395,37479.9995422363,37380.0010681152,35.3,carbon dioxide (CO2) emissions from the use of fossil energy,"This provides, among other measures, for a levy on fuel oil and natural gas used for heating, the obligation to offset emissions generated by transport, and the possibility of achieving part of the reduction of greenhouse gases abroad",Switzerland,Europe & Central Asia,High income,
Chile,CHL,13490.893,14473.649,16725.187,17355.911,17524.593,17766.615,18793.375,19259.084,21224.596,22555.717,24664.242,27095.463,28191.896,27652.847,25955.026,23014.092,24103.191,23109.434,22948.086,24862.26,25265.63,24554.232,20615.874,20839.561,22200.018,21503.288,22247.689,22673.061,26926.781,32386.944,30520.0,29300.0,30320.0,32320.0,35640.0,38970.0,44900.0,51290.0,52010.0,54430.0,50420.0,48430.0,49119.9989318848,50200.0007629395,54970.0012207031,55970.0012207031,57150.0015258789,64569.9996948242,67989.9978637695,65449.9969482422,69750.0,76470.0012207031,78410.0036621094,83000.0,76559.9975585938,82230.0033569336,86489.9978637695,87069.9996948242,86610.0006103516,91370.002746582,84.56,"carbon emissions come from diesel (for powering industry and transport), residential heating and wood burning","The land use, land-use change and forestry (LULUCF) sector is the only one in Chile that removes carbon dioxide from the atmosphere",Chile,Latin America & Caribbean,High income,
China,CHN,780726.302,552066.85,440359.029,436695.696,436923.05,475972.933,522789.522,433234.048,468928.626,577237.138,771617.474,876633.02,931575.681,968542.708,988014.478,1145607.47,1196193.735,1310310.775,1462168.579,1494859.884,1467192.369,1451501.276,1580260.647,1667029.201,1814908.31,1966553.428,2068969.071,2209708.531,2369501.723,2408540.605,2173360.0,2302180.0,2418180.0,2645410.0,2767670.0,3088620.0,3070510.0,3134110.0,3236280.0,3153660.0,3346530.0,3529080.0,3810060.05859375,4415910.15625,5124819.82421875,5824629.8828125,6437470.21484375,6993180.17578125,7199600.09765625,7719069.82421875,8474919.921875,9282549.8046875,9541870.1171875,9984570.3125,10006669.921875,9861099.609375,9874660.15625,10096009.765625,10502929.6875,10707219.7265625,11680.42,CO2 emissions is energy-related fossil fuel combustion,"upgrading its power grid with more efficient ultra-supercritical plants, which produce more energy with less coal.",China,East Asia & Pacific,Upper middle income,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong, and on 20 December 1999, China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1978-1993. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Cote d'Ivoire,CIV,462.042,553.717,586.72,623.39,762.736,1173.44,1294.451,1488.802,1763.827,2086.523,2442.222,2706.246,3014.274,3208.625,3560.657,3989.696,3964.027,4055.702,4818.438,5423.493,6222.899,4466.406,6109.222,4840.44,5405.158,7326.666,5966.209,7682.365,9160.166,8522.108,2710.0,2790.0,2770.0,2960.0,3090.0,3370.0,4050.0,4970.0,4990.0,6830.0,6490.0,6490.0,6840.00015258789,5309.99994277954,5469.99979019165,5880.00011444092,5699.99980926514,5659.99984741211,6469.99979019165,6030.00020980835,6349.99990463257,6119.99988555908,8039.99996185303,8689.9995803833,9199.99980926514,9810.0004196167,9590.00015258789,10560.0004196167,10189.9995803833,10829.9999237061,,,,Côte d'Ivoire,Sub-Saharan Africa,Lower middle income,
Cameroon,CMR,271.358,282.359,289.693,300.694,337.364,311.695,344.698,458.375,506.046,572.052,638.058,810.407,861.745,898.415,975.422,1162.439,1092.766,1565.809,2002.182,1829.833,3905.355,5342.819,6343.91,6589.599,6057.884,6475.922,1994.848,1844.501,2200.2,7634.694,2900.0,6970.0,6850.0,5770.0,4620.0,4680.0,4760.0,4860.0,5040.0,4790.0,5210.0,5160.0,5130.00011444092,5210.00003814697,5119.99988555908,5019.99998092651,5090.00015258789,6130.00011444092,6389.9998664856,7030.00020980835,7010.00022888184,6809.99994277954,6880.00011444092,7550.00019073486,8250.0,8460.00003814697,9079.99992370605,9170.00007629395,9590.00015258789,9430.00030517578,9.31,"economic activity, population and emission factors contributed to increasing CO2 emissions",Cameroon is committed to combatting climate change and restoring degraded forest landscapes,Cameroon,Sub-Saharan Africa,Lower middle income,
"Congo, Dem. Rep.",COD,2321.211,2357.881,2174.531,2295.542,1976.513,2471.558,2405.552,2291.875,3369.973,3652.332,2713.58,2962.936,3021.608,3193.957,3369.973,3237.961,3413.977,3487.317,3538.655,3755.008,3501.985,3777.01,3072.946,4026.366,3964.027,3641.331,3377.307,3854.017,4019.032,4393.066,3180.0,1740.0,1480.0,1900.0,2210.0,2110.0,2270.0,2270.0,2280.0,2090.0,1630.0,1570.0,1649.99997615814,2000.0,1940.00005722046,2210.00003814697,2279.99997138977,2470.00002861023,2549.99995231628,2500.0,2650.00009536743,3019.99998092651,2829.99992370605,3960.00003814697,5139.9998664856,3230.00001907349,2420.00007629395,2849.99990463257,3119.99988555908,3210.00003814697,3.23,CO2 emissions by fuel,"he mitigation measures implemented by the country mainly focus on the forestry, energy (including transport), agriculture and waste sectors","Congo, Dem. Rep.",Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1999-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
"Congo, Rep.",COG,223.687,267.691,238.355,234.688,267.691,245.689,308.028,322.696,451.041,502.379,572.052,685.729,663.727,1221.111,1624.481,1100.1,1235.779,480.377,322.696,348.365,407.037,473.043,1345.789,1144.104,1140.437,1279.783,1067.097,1323.787,1499.803,1507.137,3200.0,3190.0,3130.0,2690.0,2060.0,2640.0,3170.0,3270.0,3880.0,3960.0,4350.0,4240.0,2759.99999046326,3230.00001907349,3519.99998092651,4309.99994277954,4780.00020980835,4150.00009536743,4360.0001335144,4840.00015258789,5420.00007629395,5380.00011444092,5260.00022888184,5329.99992370605,5190.00005722046,5659.99984741211,5500.0,5409.99984741211,6489.99977111816,7260.00022888184,6.18,CO2 emissions by fuel,"he mitigation measures implemented by the country mainly focus on the forestry, energy (including transport), agriculture and waste sectors","Congo, Rep.",Sub-Saharan Africa,Lower middle income,
Colombia,COL,16409.825,18217.656,19442.434,21257.599,21708.64,22885.747,23501.803,24715.58,26604.085,28048.883,28404.582,30326.09,31481.195,33699.73,36479.316,35896.263,38089.129,39354.244,41682.789,44433.039,44356.032,44458.708,45914.507,49449.495,48980.119,48378.731,49101.13,50487.256,52445.434,53233.839,48730.0,50440.0,52510.0,55880.0,56780.0,59310.0,58650.0,64190.0,64440.0,55400.0,58340.0,58940.0,56770.0004577637,56110.0006103516,56110.0006103516,57639.9993896484,57689.998626709,59180.0003051758,59779.9987792969,62009.9983215332,63560.001373291,69099.9984741211,69699.9969482422,76860.0006103516,79199.9969482422,80230.0033569336,82680.0003051758,74989.9978637695,78589.9963378906,81040.0009155273,90.25, deforestation is the main driver of emissions,The Ministry of Environment and Sustainable Development of Colombia has launched the Carbon Neutral Colombia strategy,Colombia,Latin America & Caribbean,Upper middle income,
